id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3229,15581526.0,Hs?,738.0,France,Female,24.0,6.0,142862.21,1.0,1.0,1.0,94738.54,0.0
3230,15756822.0,Pagnotto,696.0,France,Female,37.0,6.0,145747.76,1.0,1.0,0.0,84421.34,0.0
3231,15571244.0,Chiekwugo,656.0,France,Male,25.0,2.0,0.0,2.0,1.0,1.0,67944.09,0.0
3232,15773890.0,Chukwudi,756.0,Germany,Female,37.0,4.0,93955.83,2.0,1.0,1.0,85876.67,0.0
3233,15780561.0,Chibuzo,725.0,France,Male,38.0,9.0,0.0,1.0,1.0,1.0,172557.77,0.0
3234,15651664.0,Y?an,705.0,Germany,Male,29.0,2.0,135555.66,2.0,1.0,0.0,137951.21,0.0
3235,15585047.0,Trevisano,699.0,France,Female,37.0,1.0,0.0,2.0,1.0,1.0,73066.73,0.0
3236,15777892.0,Chiang,686.0,France,Male,41.0,9.0,0.0,2.0,1.0,0.0,167033.83,0.0
3237,15670163.0,L?,738.0,France,Male,32.0,2.0,0.0,2.0,1.0,1.0,183566.85,0.0
3238,15772337.0,Tien,676.0,Germany,Male,54.0,9.0,131038.58,1.0,1.0,1.0,134960.98,0.0
3239,15592222.0,Ngozichukwuka,741.0,Spain,Male,37.0,4.0,0.0,2.0,0.0,1.0,100809.99,1.0
3240,15797900.0,Lu,645.0,Spain,Female,38.0,2.0,0.0,1.0,1.0,1.0,153917.41,1.0
3241,15693468.0,Gentry,758.0,France,Male,50.0,2.0,0.0,1.0,1.0,1.0,64345.61,0.0
3242,15755798.0,Calabresi,624.0,France,Male,62.0,3.0,0.0,3.0,1.0,0.0,107816.31,1.0
3243,15631359.0,Y?,656.0,Germany,Male,40.0,8.0,117561.49,2.0,1.0,0.0,28690.9,0.0
3244,15718443.0,Ch'in,586.0,Germany,Male,45.0,7.0,96763.89,1.0,1.0,0.0,171515.84,0.0
3245,15672330.0,Hsueh,708.0,Spain,Female,36.0,7.0,0.0,2.0,1.0,1.0,59905.29,0.0
3246,15676521.0,Y?,758.0,France,Female,41.0,8.0,0.0,1.0,1.0,1.0,89984.2,0.0
3247,15738018.0,Chiu,682.0,Spain,Male,29.0,1.0,0.0,2.0,1.0,0.0,6342.84,0.0
3248,15626983.0,Nwachinemelu,711.0,France,Female,27.0,8.0,0.0,2.0,0.0,0.0,54871.02,0.0
3249,15680752.0,Tsao,619.0,France,Female,47.0,8.0,0.0,2.0,1.0,0.0,47428.73,1.0
3250,15691874.0,Bogle,679.0,France,Female,46.0,4.0,0.0,2.0,1.0,0.0,89048.46,0.0
3251,15778838.0,Tung,744.0,Spain,Female,54.0,7.0,0.0,1.0,1.0,1.0,124596.63,1.0
3252,15780989.0,Lettiere,633.0,Germany,Male,45.0,1.0,83772.95,2.0,0.0,0.0,107876.75,0.0
3253,15593622.0,Ch'iu,598.0,Spain,Female,30.0,9.0,0.0,2.0,0.0,1.0,125041.52,0.0
3254,15812594.0,Nwokike,693.0,France,Female,30.0,9.0,149436.58,1.0,1.0,0.0,149517.71,0.0
3255,15668580.0,Yuryeva,611.0,France,Male,38.0,6.0,0.0,2.0,1.0,1.0,145796.49,0.0
3256,15680666.0,K?,649.0,France,Male,30.0,9.0,118627.8,1.0,1.0,1.0,120512.08,0.0
3257,15684318.0,Ch'ang,565.0,Spain,Male,28.0,7.0,128770.88,1.0,1.0,1.0,140173.17,0.0
3258,15677955.0,Ch'ien,744.0,Spain,Male,28.0,1.0,0.0,2.0,1.0,0.0,119882.86,0.0
3259,15652657.0,Ch'ien,652.0,Germany,Female,46.0,1.0,133537.2,1.0,1.0,0.0,146715.07,1.0
3260,15778290.0,Ts'ai,638.0,Germany,Male,38.0,6.0,131762.94,1.0,0.0,0.0,126592.01,0.0
3261,15673367.0,Yobanna,604.0,France,Female,27.0,2.0,0.0,2.0,1.0,1.0,52820.13,0.0
3262,15578716.0,Hsia,604.0,Germany,Female,36.0,2.0,132623.76,1.0,0.0,0.0,159815.04,0.0
3263,15800061.0,Lucchesi,733.0,France,Male,58.0,0.0,0.0,2.0,1.0,1.0,86424.57,0.0
3264,15569264.0,Yobanna,641.0,Spain,Male,43.0,5.0,112896.86,1.0,1.0,1.0,64593.07,0.0
3265,15793693.0,Nwachukwu,694.0,Germany,Female,29.0,9.0,108914.17,1.0,1.0,1.0,126469.09,0.0
3266,15804038.0,Ts'ao,614.0,Germany,Female,49.0,9.0,116922.7,1.0,1.0,0.0,152992.04,1.0
3267,15676985.0,K'ung,593.0,France,Male,32.0,5.0,0.0,2.0,1.0,1.0,99347.8,0.0
3268,15753871.0,Lai,718.0,France,Female,48.0,8.0,0.0,2.0,0.0,1.0,60905.51,0.0
3269,15658432.0,Frolov,641.0,Spain,Male,38.0,5.0,0.0,2.0,0.0,1.0,149822.04,0.0
3270,15641411.0,Palerma,850.0,Spain,Male,32.0,9.0,0.0,1.0,0.0,0.0,64907.48,0.0
3271,15698732.0,Lucchesi,738.0,France,Female,31.0,5.0,0.0,1.0,0.0,0.0,153917.18,0.0
3272,15644962.0,Kolesnikova,633.0,France,Female,46.0,4.0,0.0,2.0,1.0,1.0,118429.02,0.0
3273,15722991.0,Ijendu,573.0,Spain,Female,38.0,6.0,0.0,1.0,0.0,0.0,141364.31,0.0
3274,15679048.0,Ting,685.0,Spain,Male,45.0,1.0,0.0,2.0,1.0,1.0,59249.83,0.0
3275,15780254.0,Tuan,778.0,France,Male,26.0,1.0,0.0,2.0,1.0,0.0,79169.73,0.0
3276,15733111.0,Kao,590.0,France,Female,20.0,2.0,0.0,2.0,1.0,0.0,139048.0,0.0
3277,15585823.0,Chukwualuka,619.0,Spain,Male,44.0,9.0,121823.4,1.0,0.0,0.0,73464.88,0.0
3278,15686964.0,Chidiegwu,656.0,France,Male,40.0,7.0,0.0,2.0,1.0,1.0,141359.11,0.0
3279,15719407.0,Oguejiofor,694.0,Spain,Male,23.0,2.0,0.0,2.0,0.0,0.0,172437.12,0.0
3280,15766787.0,Iloerika,590.0,Spain,Male,46.0,5.0,0.0,2.0,1.0,1.0,38960.59,0.0
3281,15768359.0,Chinomso,635.0,Spain,Female,38.0,7.0,0.0,2.0,1.0,0.0,178267.07,0.0
3282,15617252.0,Manna,669.0,France,Female,38.0,9.0,142363.25,1.0,1.0,0.0,172646.88,1.0
3283,15697510.0,Young,717.0,France,Female,42.0,5.0,0.0,2.0,1.0,0.0,149575.62,0.0
3284,15781586.0,Maclean,592.0,France,Male,41.0,10.0,137731.5,1.0,0.0,0.0,5962.3,0.0
3285,15700801.0,Chiawuotu,583.0,France,Female,39.0,6.0,0.0,2.0,1.0,1.0,106977.8,0.0
3286,15637315.0,Hsia,668.0,France,Female,51.0,7.0,0.0,3.0,0.0,1.0,123557.97,1.0
3287,15793901.0,Uwakwe,667.0,France,Female,55.0,6.0,84903.33,1.0,1.0,0.0,113906.51,1.0
3288,15679966.0,Chukwukere,663.0,France,Male,35.0,7.0,0.0,1.0,1.0,1.0,88842.8,0.0
3289,15730150.0,Chiu,581.0,France,Male,32.0,4.0,0.0,2.0,1.0,1.0,120511.03,0.0
3290,15628963.0,Calabrese,679.0,France,Female,42.0,4.0,0.0,1.0,1.0,0.0,127528.86,1.0
3291,15692406.0,K?,663.0,France,Female,36.0,5.0,0.0,2.0,0.0,1.0,152733.89,0.0
3292,15742971.0,Sun,645.0,France,Female,50.0,5.0,0.0,2.0,1.0,1.0,159899.97,0.0
3293,15724293.0,Ijendu,589.0,France,Male,38.0,2.0,0.0,2.0,0.0,0.0,60972.84,0.0
3294,15600399.0,Chinweike,544.0,France,Male,31.0,2.0,0.0,2.0,1.0,0.0,124874.23,0.0
3295,15613017.0,Fan,697.0,France,Male,34.0,4.0,140137.15,1.0,1.0,0.0,178028.96,0.0
3296,15583033.0,Y?,628.0,France,Male,31.0,5.0,0.0,2.0,1.0,1.0,72402.0,0.0
3297,15693817.0,Ewing,632.0,Spain,Male,30.0,4.0,0.0,1.0,1.0,1.0,55868.97,0.0
3298,15783026.0,Goliwe,582.0,France,Male,40.0,9.0,0.0,2.0,1.0,0.0,182025.95,0.0
3299,15654891.0,Milano,611.0,Spain,Female,36.0,8.0,0.0,2.0,1.0,0.0,168544.84,0.0
3300,15605872.0,Soto,652.0,France,Female,40.0,4.0,0.0,2.0,1.0,0.0,127543.83,1.0
3301,15781589.0,Teng,681.0,Germany,Male,45.0,5.0,94415.04,3.0,1.0,0.0,162858.29,1.0
3302,15593778.0,Ch'ien,629.0,Spain,Male,53.0,9.0,0.0,1.0,0.0,1.0,72330.46,0.0
3303,15582892.0,Yevseyev,686.0,Spain,Female,39.0,6.0,0.0,1.0,1.0,0.0,84870.33,1.0
3304,15782778.0,Ch'ang,543.0,Spain,Male,52.0,4.0,119703.1,1.0,1.0,0.0,106040.97,1.0
3305,15771270.0,Nwabugwu,613.0,Spain,Male,36.0,6.0,0.0,2.0,1.0,0.0,159899.97,0.0
3306,15790750.0,Hsia,693.0,France,Male,34.0,9.0,0.0,2.0,1.0,1.0,103511.26,0.0
3307,15604544.0,Ting,781.0,France,Female,33.0,8.0,0.0,2.0,1.0,1.0,82524.92,0.0
3308,15728706.0,Nkemdilim,711.0,France,Female,44.0,6.0,0.0,2.0,1.0,1.0,163911.32,0.0
3309,15664543.0,Ubanwa,694.0,France,Male,34.0,0.0,0.0,2.0,1.0,0.0,86414.41,0.0
3310,15762793.0,Udobata,708.0,France,Female,47.0,8.0,148770.61,1.0,1.0,0.0,176902.83,1.0
3311,15667554.0,Ts'ao,729.0,France,Female,38.0,3.0,141099.43,1.0,1.0,1.0,182650.15,0.0
3312,15714586.0,Scott,636.0,Spain,Male,34.0,4.0,0.0,1.0,0.0,1.0,141210.5,0.0
3313,15598884.0,Onwughara,610.0,France,Male,38.0,7.0,0.0,2.0,1.0,1.0,11783.1,0.0
3314,15681332.0,Chia,639.0,France,Male,28.0,1.0,130627.66,1.0,1.0,1.0,158027.57,0.0
3315,15650018.0,Ch'eng,538.0,Germany,Female,48.0,8.0,106511.85,1.0,1.0,0.0,63840.68,1.0
3316,15759034.0,H?,592.0,Germany,Male,43.0,6.0,131593.85,1.0,1.0,0.0,116781.71,1.0
3317,15741417.0,Chukwualuka,685.0,Spain,Male,33.0,7.0,96888.39,1.0,1.0,1.0,100601.73,0.0
3318,15711901.0,Chibuzo,632.0,France,Male,33.0,2.0,132837.7,1.0,1.0,0.0,171364.18,0.0
3319,15772632.0,Hs?eh,662.0,France,Male,41.0,9.0,148894.02,1.0,1.0,1.0,179913.98,0.0
3320,15602845.0,Nkemjika,590.0,Spain,Female,34.0,5.0,0.0,2.0,1.0,1.0,183358.21,0.0
3321,15632324.0,Hs?,616.0,Spain,Male,33.0,0.0,0.0,2.0,0.0,1.0,164741.4,0.0
3322,15656592.0,Nnaife,775.0,France,Male,37.0,6.0,0.0,2.0,0.0,0.0,122662.98,1.0
3323,15704581.0,Lai,707.0,France,Female,52.0,5.0,0.0,1.0,1.0,0.0,143783.46,1.0
3324,15581229.0,Wilson,619.0,Germany,Male,44.0,1.0,135842.41,1.0,0.0,1.0,153786.46,0.0
3325,15567422.0,Ch'iu,694.0,Spain,Female,30.0,5.0,0.0,2.0,1.0,0.0,146738.83,0.0
3326,15794580.0,Ku,537.0,Germany,Male,41.0,8.0,119276.31,1.0,1.0,0.0,177397.49,1.0
3327,15777504.0,Ch'ien,748.0,France,Male,37.0,6.0,0.0,2.0,1.0,0.0,83700.66,0.0
3328,15783029.0,Chidiegwu,628.0,France,Female,55.0,1.0,0.0,1.0,1.0,1.0,132730.07,1.0
3329,15621893.0,Ch'ang,731.0,Germany,Female,30.0,4.0,157777.58,2.0,1.0,1.0,188343.05,0.0
3330,15793331.0,Nnamutaezinwa,619.0,France,Male,42.0,2.0,0.0,1.0,0.0,1.0,166468.21,0.0
3331,15757946.0,Shih,748.0,France,Female,49.0,3.0,121537.71,1.0,0.0,0.0,176580.95,1.0
3332,15731751.0,Ch'ang,673.0,France,Female,40.0,1.0,0.0,2.0,1.0,1.0,184524.74,0.0
3333,15782941.0,Maclean,588.0,Germany,Male,34.0,4.0,122661.39,2.0,1.0,1.0,142223.94,0.0
3334,15609899.0,Ejimofor,585.0,France,Male,39.0,0.0,0.0,2.0,1.0,0.0,57553.02,0.0
3335,15772777.0,Ch'ang,700.0,France,Male,34.0,5.0,0.0,2.0,1.0,1.0,71139.31,0.0
3336,15591915.0,Nwachinemelu,521.0,Spain,Male,42.0,2.0,0.0,2.0,1.0,0.0,58854.88,0.0
3337,15642937.0,Lucchesi,730.0,France,Male,37.0,9.0,0.0,1.0,1.0,1.0,90928.02,0.0
3338,15684925.0,Chukwuemeka,689.0,France,Male,31.0,8.0,124577.33,1.0,1.0,0.0,145578.28,0.0
3339,15775235.0,Nnonso,669.0,Germany,Male,41.0,1.0,129490.33,1.0,0.0,1.0,167537.16,1.0
3340,15570943.0,Ch'in,724.0,France,Male,54.0,2.0,0.0,1.0,1.0,0.0,168834.41,1.0
3341,15808849.0,Chikwendu,644.0,Spain,Female,33.0,5.0,109908.06,2.0,1.0,1.0,97633.93,0.0
3342,15662532.0,Young,732.0,France,Female,59.0,2.0,0.0,2.0,0.0,1.0,73581.04,0.0
3343,15684960.0,Scott,705.0,Spain,Male,34.0,6.0,0.0,2.0,1.0,0.0,131177.17,0.0
3344,15682773.0,H?,565.0,Spain,Male,40.0,1.0,0.0,1.0,1.0,0.0,65611.01,1.0
3345,15742009.0,Brazenor,558.0,France,Female,34.0,9.0,0.0,2.0,1.0,1.0,187905.12,0.0
3346,15637428.0,Mairinger,696.0,France,Male,33.0,7.0,0.0,1.0,1.0,0.0,172782.69,0.0
3347,15574071.0,Hsieh,621.0,Spain,Female,35.0,1.0,0.0,2.0,0.0,0.0,176925.69,0.0
3348,15672955.0,Chu,659.0,France,Female,36.0,8.0,0.0,2.0,1.0,1.0,124592.84,0.0
3349,15745399.0,Sun,723.0,France,Female,66.0,6.0,0.0,2.0,1.0,1.0,132973.34,0.0
3350,15745355.0,Chigozie,647.0,Germany,Male,52.0,3.0,185544.36,1.0,1.0,0.0,82708.08,1.0
3351,15794479.0,Ch'ien,711.0,France,Female,56.0,5.0,0.0,1.0,1.0,1.0,120115.2,1.0
3352,15808389.0,T'ang,714.0,Germany,Male,30.0,10.0,102954.68,2.0,1.0,1.0,72350.17,0.0
3353,15757911.0,White,639.0,Spain,Male,31.0,3.0,0.0,2.0,1.0,0.0,151375.75,0.0
3354,15582892.0,Chimaobim,757.0,France,Male,32.0,1.0,0.0,2.0,1.0,1.0,173680.39,0.0
3355,15688563.0,Chukwualuka,699.0,France,Male,46.0,3.0,0.0,1.0,1.0,1.0,154767.34,0.0
3356,15596074.0,Nkemjika,792.0,Germany,Male,45.0,10.0,109730.22,2.0,1.0,1.0,151349.35,1.0
3357,15782454.0,Iadanza,575.0,Spain,Male,26.0,1.0,0.0,2.0,0.0,1.0,57896.27,0.0
3358,15641319.0,T'ien,683.0,Spain,Female,30.0,6.0,0.0,2.0,1.0,0.0,154775.7,0.0
3359,15679024.0,Eluemuno,561.0,Spain,Male,39.0,2.0,0.0,2.0,1.0,0.0,179843.33,0.0
3360,15767488.0,Iadanza,714.0,France,Female,35.0,7.0,0.0,1.0,1.0,1.0,172674.36,0.0
3361,15681174.0,T'ang,745.0,France,Male,44.0,6.0,147527.03,1.0,1.0,1.0,184524.65,0.0
3362,15654156.0,T'ao,704.0,France,Male,48.0,2.0,110641.18,1.0,1.0,0.0,174094.24,0.0
3363,15637315.0,Hsiao,703.0,France,Male,40.0,9.0,0.0,2.0,1.0,1.0,151822.66,0.0
3364,15643487.0,Mazzanti,704.0,France,Female,58.0,9.0,151855.33,1.0,0.0,1.0,130664.79,0.0
3365,15605067.0,Fenton,652.0,Germany,Male,45.0,9.0,133676.65,1.0,0.0,1.0,182336.45,0.0
3366,15740147.0,Nkemakolam,850.0,France,Male,30.0,6.0,0.0,1.0,1.0,0.0,73881.68,0.0
3367,15589358.0,Chu,706.0,France,Female,52.0,3.0,0.0,1.0,1.0,0.0,131807.14,1.0
3368,15772896.0,Pisani,697.0,Spain,Male,30.0,8.0,0.0,2.0,1.0,1.0,186948.35,0.0
3369,15756610.0,Nnachetam,740.0,France,Male,35.0,1.0,0.0,1.0,1.0,1.0,181177.9,0.0
3370,15815690.0,Chiemela,794.0,France,Male,34.0,2.0,0.0,2.0,1.0,1.0,106036.98,0.0
3371,15776936.0,Niu,706.0,France,Male,34.0,2.0,0.0,2.0,1.0,1.0,91775.52,0.0
3372,15632125.0,Tsao,543.0,France,Male,36.0,3.0,0.0,2.0,1.0,0.0,52795.56,0.0
3373,15631739.0,Lucchesi,731.0,France,Female,27.0,5.0,106968.96,1.0,0.0,1.0,121232.51,0.0
3374,15731519.0,Tien,712.0,Germany,Female,39.0,4.0,133970.11,2.0,1.0,1.0,179908.71,0.0
3375,15702541.0,Walker,554.0,France,Male,35.0,8.0,138053.79,1.0,1.0,0.0,175750.21,0.0
3376,15806913.0,Ch'ien,632.0,France,Male,37.0,5.0,0.0,2.0,1.0,1.0,142578.28,0.0
3377,15751185.0,Ch'ien,668.0,France,Male,42.0,5.0,151457.88,1.0,1.0,1.0,88958.49,0.0
3378,15700223.0,Tuan,707.0,France,Male,43.0,7.0,0.0,1.0,1.0,0.0,29239.29,0.0
3379,15707962.0,T'ien,763.0,Germany,Male,34.0,7.0,117799.28,2.0,1.0,0.0,58467.08,0.0
3380,15697801.0,Chia,627.0,Germany,Female,28.0,7.0,141334.98,1.0,1.0,0.0,52327.57,1.0
3381,15661349.0,Genovese,830.0,France,Male,46.0,9.0,0.0,3.0,1.0,1.0,163550.58,1.0
3382,15603764.0,Yeh,745.0,France,Female,28.0,7.0,128135.99,4.0,1.0,1.0,86699.98,1.0
3383,15624695.0,Nnachetam,567.0,France,Female,36.0,7.0,0.0,2.0,0.0,1.0,121098.65,0.0
3384,15720371.0,Hs?,598.0,France,Male,41.0,6.0,0.0,2.0,1.0,1.0,161209.66,0.0
3385,15757931.0,H?,587.0,France,Male,46.0,4.0,0.0,2.0,1.0,1.0,130483.56,0.0
3386,15728693.0,Ch'iu,551.0,France,Male,38.0,4.0,0.0,2.0,1.0,0.0,134878.19,0.0
3387,15646720.0,Yobachi,644.0,France,Male,49.0,7.0,95828.13,1.0,1.0,0.0,121210.09,0.0
3388,15757541.0,Johnson,756.0,France,Female,28.0,9.0,0.0,2.0,1.0,0.0,112928.74,0.0
3389,15812607.0,Onwuamaeze,602.0,Germany,Female,36.0,6.0,136422.41,1.0,1.0,0.0,14081.64,1.0
3390,15663942.0,Hsueh,651.0,Spain,Female,47.0,6.0,0.0,1.0,1.0,1.0,98820.39,1.0
3391,15762418.0,Onwuamaeze,709.0,Spain,Male,35.0,7.0,0.0,1.0,1.0,0.0,127744.03,0.0
3392,15592230.0,Yancy,705.0,France,Male,28.0,2.0,0.0,2.0,1.0,0.0,170195.4,0.0
3393,15642099.0,P'eng,635.0,France,Male,47.0,0.0,0.0,2.0,1.0,1.0,63795.8,0.0
3394,15672216.0,Hsia,663.0,France,Female,45.0,5.0,124576.65,2.0,0.0,0.0,8996.97,1.0
3395,15578098.0,Y?an,629.0,Germany,Female,36.0,4.0,125437.86,2.0,0.0,1.0,181718.73,0.0
3396,15580935.0,Rizzo,556.0,France,Female,39.0,2.0,154485.74,1.0,1.0,0.0,176913.43,0.0
3397,15738785.0,Ch'en,584.0,Spain,Male,43.0,6.0,0.0,2.0,1.0,1.0,4491.77,0.0
3398,15739248.0,Chioke,572.0,France,Male,30.0,6.0,0.0,2.0,1.0,0.0,166677.35,0.0
3399,15621083.0,Nwankwo,567.0,Spain,Male,31.0,3.0,0.0,2.0,1.0,0.0,129892.93,0.0
3400,15806922.0,Hargreaves,684.0,Germany,Male,51.0,10.0,113063.83,2.0,1.0,1.0,156425.57,1.0
3401,15772383.0,H?,564.0,Spain,Male,51.0,4.0,0.0,3.0,0.0,1.0,65166.6,1.0
3402,15665784.0,Chidiebele,675.0,Germany,Male,35.0,3.0,102986.46,2.0,0.0,0.0,94554.74,0.0
3403,15778838.0,Hs?,707.0,France,Male,60.0,8.0,0.0,2.0,1.0,1.0,136886.46,0.0
3404,15706763.0,Onyemauchechukwu,758.0,France,Female,59.0,1.0,0.0,3.0,1.0,0.0,151316.37,1.0
3405,15763063.0,O'Brien,711.0,France,Male,35.0,4.0,0.0,2.0,0.0,0.0,102628.98,0.0
3406,15579616.0,Ch'iu,741.0,Spain,Male,39.0,8.0,0.0,1.0,0.0,0.0,5791.85,0.0
3407,15801915.0,Nwoye,703.0,France,Female,37.0,2.0,0.0,2.0,1.0,1.0,141426.78,0.0
3408,15680804.0,Udegbunam,765.0,France,Male,37.0,6.0,0.0,2.0,1.0,1.0,121098.65,0.0
3409,15606841.0,Liao,664.0,France,Female,46.0,7.0,0.0,1.0,1.0,0.0,60775.76,1.0
3410,15671591.0,Mazzanti,684.0,Spain,Female,63.0,5.0,0.0,2.0,1.0,1.0,107876.2,0.0
3411,15725762.0,Soto,645.0,Germany,Female,69.0,9.0,142944.64,1.0,1.0,1.0,106837.06,1.0
3412,15665524.0,Folliero,526.0,France,Female,44.0,8.0,127847.86,1.0,1.0,1.0,161854.98,0.0
3413,15764033.0,Folliero,663.0,France,Female,39.0,4.0,131853.21,1.0,1.0,1.0,88838.15,0.0
3414,15752344.0,Walker,743.0,Spain,Female,37.0,4.0,0.0,2.0,1.0,0.0,143538.51,0.0
3415,15671293.0,Moore,735.0,France,Male,33.0,9.0,0.0,2.0,0.0,0.0,125870.5,0.0
3416,15732778.0,Trevisano,744.0,France,Male,32.0,9.0,107604.66,1.0,1.0,0.0,61759.33,0.0
3417,15748231.0,Maclean,773.0,France,Female,26.0,2.0,0.0,2.0,1.0,0.0,73853.94,0.0
3418,15715078.0,Genovese,586.0,France,Female,43.0,2.0,0.0,1.0,1.0,0.0,19287.06,1.0
3419,15578835.0,T'ien,773.0,France,Male,37.0,1.0,0.0,1.0,1.0,1.0,160523.33,0.0
3420,15751180.0,Maclean,699.0,Spain,Female,41.0,10.0,0.0,1.0,1.0,1.0,81425.61,1.0
3421,15778915.0,Chidiebere,543.0,Germany,Male,35.0,5.0,134593.23,1.0,1.0,1.0,145565.25,0.0
3422,15787204.0,Hsiung,596.0,Spain,Male,33.0,2.0,0.0,1.0,1.0,0.0,103099.22,0.0
3423,15583548.0,Onyemere,481.0,France,Male,36.0,3.0,143566.12,1.0,1.0,0.0,181499.77,0.0
3424,15646936.0,Lo Duca,724.0,France,Female,34.0,6.0,0.0,2.0,1.0,1.0,142913.95,0.0
3425,15599090.0,Liao,850.0,Spain,Male,30.0,7.0,0.0,2.0,1.0,1.0,100750.03,0.0
3426,15711015.0,Brown,793.0,France,Male,31.0,5.0,0.0,2.0,1.0,1.0,89566.64,0.0
3427,15723605.0,O'Donnell,729.0,France,Male,43.0,5.0,0.0,2.0,1.0,1.0,98896.06,0.0
3428,15716284.0,Ch'ang,487.0,France,Male,29.0,2.0,0.0,1.0,1.0,0.0,69079.85,0.0
3429,15792329.0,Palerma,585.0,France,Male,34.0,1.0,0.0,2.0,1.0,1.0,107964.36,0.0
3430,15605327.0,Tien,682.0,France,Male,39.0,6.0,0.0,1.0,1.0,0.0,104876.8,1.0
3431,15690670.0,Hsueh,703.0,France,Male,22.0,8.0,0.0,1.0,1.0,0.0,78770.86,0.0
3432,15810385.0,Hs?,741.0,Spain,Male,22.0,3.0,0.0,2.0,1.0,1.0,138399.67,0.0
3433,15751549.0,Aitken,746.0,France,Male,29.0,4.0,0.0,2.0,1.0,1.0,155876.06,0.0
3434,15651802.0,Onyekachi,581.0,France,Female,33.0,3.0,0.0,2.0,1.0,1.0,158958.2,0.0
3435,15671209.0,T'an,689.0,France,Male,39.0,7.0,101231.77,2.0,1.0,0.0,158977.6,0.0
3436,15723886.0,Hsiung,629.0,France,Female,45.0,8.0,0.0,2.0,1.0,0.0,131964.66,1.0
3437,15691808.0,Hao,567.0,Germany,Male,35.0,5.0,121537.71,1.0,1.0,1.0,126160.24,1.0
3438,15733591.0,Ch'en,667.0,France,Female,32.0,8.0,0.0,2.0,1.0,1.0,103914.4,0.0
3439,15692631.0,Nwebube,721.0,France,Male,36.0,0.0,106939.05,1.0,1.0,0.0,127542.86,0.0
3440,15742824.0,Illingworth,629.0,Spain,Male,57.0,7.0,0.0,2.0,1.0,1.0,151902.78,0.0
3441,15635942.0,Uspenskaya,704.0,Germany,Male,32.0,7.0,135070.58,1.0,1.0,1.0,45414.09,0.0
3442,15623647.0,Fanucci,682.0,France,Male,50.0,6.0,0.0,2.0,0.0,1.0,154843.4,0.0
3443,15619087.0,Chidumaga,571.0,Spain,Male,33.0,4.0,0.0,2.0,1.0,0.0,187740.04,0.0
3444,15800268.0,Hsieh,662.0,France,Female,30.0,8.0,0.0,2.0,1.0,1.0,152733.89,0.0
3445,15758845.0,Folliero,646.0,Spain,Female,35.0,3.0,0.0,2.0,1.0,0.0,152698.24,0.0
3446,15652915.0,Macleod,667.0,France,Male,28.0,10.0,0.0,2.0,0.0,0.0,96670.2,0.0
3447,15684584.0,Pagnotto,717.0,France,Female,39.0,10.0,0.0,2.0,1.0,1.0,93883.53,0.0
3448,15572728.0,Deleon,749.0,France,Female,40.0,2.0,0.0,2.0,1.0,0.0,143960.72,0.0
3449,15692599.0,Chienezie,577.0,France,Male,24.0,4.0,0.0,1.0,1.0,1.0,57905.05,0.0
3450,15732265.0,Ch'iu,659.0,Germany,Male,36.0,5.0,123816.5,1.0,1.0,1.0,63736.17,0.0
3451,15615797.0,Chidubem,582.0,Germany,Female,43.0,6.0,113905.48,1.0,1.0,0.0,106714.28,0.0
3452,15713673.0,Lombardo,598.0,Germany,Female,46.0,2.0,112290.22,1.0,0.0,0.0,132498.39,1.0
3453,15761455.0,Chukwuemeka,738.0,France,Male,35.0,5.0,0.0,2.0,1.0,1.0,134778.01,0.0
3454,15796218.0,Chialuka,591.0,Spain,Female,52.0,7.0,0.0,1.0,0.0,1.0,180962.32,0.0
3455,15592326.0,Chialuka,714.0,Germany,Male,52.0,4.0,121730.73,1.0,0.0,1.0,18924.92,1.0
3456,15653547.0,Chidozie,671.0,France,Female,47.0,0.0,0.0,1.0,0.0,0.0,79866.73,1.0
3457,15652674.0,Nnonso,678.0,France,Male,22.0,1.0,0.0,2.0,1.0,1.0,77370.37,0.0
3458,15704581.0,Nnaife,584.0,Spain,Male,35.0,7.0,124053.03,1.0,1.0,0.0,143859.66,0.0
3459,15593501.0,T'ien,678.0,France,Female,38.0,7.0,0.0,1.0,1.0,0.0,177616.16,1.0
3460,15583565.0,Aitken,597.0,Spain,Male,41.0,9.0,0.0,2.0,0.0,1.0,143783.28,0.0
3461,15587913.0,Kao,845.0,France,Male,32.0,2.0,0.0,1.0,0.0,1.0,83594.51,0.0
3462,15669411.0,Uspenskaya,727.0,France,Female,27.0,8.0,0.0,1.0,1.0,1.0,109545.56,0.0
3463,15622289.0,Onyekaozulu,578.0,Spain,Male,33.0,4.0,0.0,2.0,1.0,0.0,162599.51,0.0
3464,15654733.0,Fiorentino,813.0,Spain,Male,36.0,1.0,0.0,2.0,1.0,1.0,187597.98,0.0
3465,15594577.0,Chiazagomekpere,637.0,France,Female,37.0,6.0,0.0,2.0,1.0,0.0,147937.96,0.0
3466,15652084.0,Chin,724.0,Spain,Male,55.0,1.0,0.0,1.0,1.0,1.0,159486.76,1.0
3467,15585282.0,Liao,679.0,France,Female,40.0,3.0,0.0,2.0,1.0,1.0,28415.36,0.0
3468,15732476.0,Mazzi,661.0,France,Female,36.0,9.0,0.0,2.0,1.0,0.0,155700.15,0.0
